MOLD_TEMP;FILL_TIME;PLAST_TIME;CYCLE_TIME;CLOSING_FORCE;CLAMP_FORCE_PEAK;TORQUE_PEAK_VAL;TORQUE_MEAN_VAL;BACK_PRESS_PEAK_VAL;INJECT_PRESS_PEAK_VAL;SCREW_HOLD_POS;SHOT_VOLUME;QUALITY_INDEX
126.18;10.8;4.94;115.97;1364;1390.97;185.85;163.68;227.7;1422.9;13.64;29.09;0.26
125.36;10.8;5.04;115.96;1391.28;1415.46;188.64;161.2;225.68;1418.41;13.66;29.08;0.323
125.44;10.8;4.99;115.97;1398.41;1425.23;188.17;165.85;228.32;1419.8;13.66;29.06;0.161
126.24;10.8;5.07;115.99;1409.26;1435.77;174.22;159.5;225.53;1422.13;13.64;29.08;0.314
126.03;10.8;4.99;115.96;1415;1438.71;176.55;162.75;226.15;1410.81;13.66;29.08;0.341
126.05;10.8;5.01;115.97;1417.32;1440.11;177.94;162.44;225.53;1407.25;13.61;29.11;0.3455
126.03;10.8;5.01;115.96;1416.39;1438.09;183.99;161.82;226.92;1411.43;13.64;29.09;0.35
126.07;10.64;4.94;115.97;1423.83;1449.25;176.55;162.13;225.22;1420.11;13.69;29.05;0.305
126.19;10.64;5.05;115.96;1422.9;1453.59;177.01;160.27;226.77;1414.22;13.64;29.08;0.314
125.89;10.8;4.91;115.97;1413.76;1439.02;183.52;163.06;225.22;1430.65;13.72;29.02;0.296
125.99;10.8;5.01;115.96;1411.74;1438.71;183.06;161.82;227.08;1420.58;13.69;29.05;0.3455
126.01;10.8;4.96;116;1413.76;1434.37;188.64;165.7;226.61;1414.22;13.72;29.02;0.35
126;10.64;5.05;115.97;1422.13;1450.18;184.45;161.82;227.23;1408.49;13.64;29.09;0.341
126.15;10.88;5.05;115.96;1407.25;1434.99;170.04;158.57;227.39;1416.39;13.64;29.09;0.341
125.39;10.64;4.88;115.92;1425.23;1452.35;184.45;171.12;226.15;1428.79;13.81;28.92;0.323
125.72;12.33;4.84;115.94;1427.55;1454.68;187.71;173.29;227.08;1429.72;13.81;28.92;0.341
126.05;10.8;5.08;115.96;1410.04;1437.01;175.62;158.57;225.84;1419.03;13.69;29.05;0.3455
126.16;10.8;5.12;115.94;1405.85;1432.05;176.08;159.19;225.84;1404.3;13.59;29.14;0.3095
125.94;10.8;4.96;115.97;1420.11;1448.48;177.01;161.82;225.37;1411.43;13.69;29.05;0.35
126.1;10.8;5.01;115.99;1406.32;1434.68;174.22;158.88;225.99;1420.42;13.64;29.09;0.3365
126.05;10.64;5.02;115.99;1414.07;1441.81;174.69;157.17;228.47;1398.88;13.66;29.08;0.3185
126.15;10.64;4.96;115.96;1413.29;1438.09;180.73;162.29;225.68;1405.39;13.67;29.06;0.3185
125.93;9.75;4.98;117.35;1387.56;1417.01;183.99;168.49;224.44;1409.42;13.72;29;0.31
125.92;9.75;5.13;117.35;1386.32;1416.08;185.85;164.61;225.68;1381.21;13.61;29.12;0.395
125.51;9.75;5.53;117.43;1380.9;1420.42;174.69;155.78;227.7;1305.26;13.35;29.39;0.365
122.49;9.75;6.11;116.08;1396.4;1429.57;167.71;144.15;227.39;1247.44;13.14;29.59;0.385
125.8;9.59;5.29;117.4;1383.53;1421.51;178.87;163.06;227.54;1375.16;13.58;29.16;0.38
125.88;9.67;5.19;117.35;1380.28;1419.03;182.13;166.32;225.99;1357.34;13.52;29.2;0.385
125.71;9.67;5.24;117.4;1382.14;1413.6;177.94;164.77;227.7;1368.19;13.56;29.16;0.395
127.12;17.01;4.65;117.23;1393.14;1418.41;180.73;159.03;228.47;1362.45;13.64;29.09;0.245
125.32;9.75;6.14;117.38;1394.07;1433.91;166.78;144.31;228.78;1266.51;13.21;29.53;0.4
125.94;9.59;5.15;117.4;1381.83;1412.05;182.13;164.15;227.85;1372.53;13.5;29.22;0.4
125.81;9.59;5.13;117.4;1378.88;1417.48;183.06;166.01;226.15;1377.8;13.58;29.16;0.37
126.01;9.59;5.18;117.4;1385.24;1417.01;182.59;164.3;228.16;1389.11;13.59;29.14;0.4
125.73;9.75;5.18;117.38;1380.9;1413.6;181.66;164.77;227.7;1365.55;13.56;29.17;0.395
126.02;9.67;5.22;117.38;1380.59;1417.48;183.99;162.75;226.77;1368.5;13.49;29.23;0.4
125.83;9.59;5.13;117.4;1382.6;1412.05;183.99;163.37;227.08;1379.97;13.56;29.16;0.38
126.03;9.59;5.07;117.4;1380.59;1412.05;177.01;164.92;229.09;1393.14;13.69;29.05;0.39
126.03;9.59;5.05;117.38;1386.94;1415;186.78;164.92;224.44;1395.78;13.59;29.14;0.38
125.77;9.75;5.5;117.41;1382.6;1420.42;170.5;156.4;226.92;1304.64;13.31;29.4;0.385
125.89;9.59;5.22;117.43;1382.91;1414.07;180.27;162.75;226.46;1356.1;13.45;29.28;0.385
125.62;9.75;6.49;117.44;1386.63;1418.1;166.78;141.36;226.77;1257.67;13.21;29.53;0.395
125.79;9.75;5.27;117.41;1384.62;1418.41;181.66;164.15;228.01;1350.98;13.5;29.23;0.4
125.48;9.75;6.29;117.43;1397.48;1432.05;169.57;143.22;227.39;1330.06;13.44;29.3;0.36
125.83;9.67;5.1;117.4;1380.28;1411.74;187.71;169.11;226.92;1388.65;13.69;29.05;0.395
125.83;9.59;5.13;117.41;1385.55;1418.72;190.03;166.32;226.77;1380.9;13.55;29.19;0.39
123.96;9.75;10.25;116.08;1387.56;1418.72;146.48;118.58;227.54;1391.75;13.78;28.94;0.315
125.88;9.59;5.08;117.44;1381.21;1420.11;187.71;164.77;226.3;1373.92;13.62;29.11;0.37
125.65;9.59;5.5;117.37;1383.53;1417.32;185.85;158.57;225.99;1317.04;13.42;29.31;0.375
126.15;9.75;5.13;117.44;1378.57;1410.35;187.24;167.25;227.08;1363.85;13.58;29.14;0.35
125.83;9.67;5.16;117.38;1382.91;1415.46;177.94;164.46;226.61;1366.95;13.52;29.22;0.38
125.51;9.75;6.76;117.38;1385.86;1423.52;161.2;136.87;224.91;1271.62;13.28;29.45;0.4
125.85;9.67;5.18;117.44;1381.52;1415;173.76;159.96;226.3;1366.17;13.55;29.17;0.39
125.77;9.75;5.18;117.46;1381.52;1412.67;186.78;164.15;225.84;1366.33;13.61;29.12;0.38
125.88;9.75;5.1;117.4;1390.04;1420.89;186.78;165.85;226.77;1391.44;13.66;29.08;0.38
125.84;9.59;5.29;117.38;1386.63;1419.8;181.66;169.88;229.25;1338.74;13.38;29.36;0.365
125.48;9.75;5.29;117.4;1387.25;1415.46;176.08;161.36;226.77;1342.77;13.44;29.3;0.37
125.98;9.67;5.16;117.34;1379.81;1411.74;189.1;168.95;225.68;1375.94;13.55;29.19;0.39
125.76;9.59;5.1;117.38;1384.62;1414.07;188.17;169.42;229.87;1376.25;13.61;29.12;0.38
125.28;9.75;7.78;117.44;1384.62;1413.6;150.2;126.33;226.92;1256.59;13.18;29.56;0.4
125.71;9.59;5.22;117.4;1383.22;1414.07;180.73;167.09;228.01;1359.66;13.53;29.2;0.39
125.9;9.59;5.08;117.38;1387.25;1416.7;185.38;168.95;226.46;1392.68;13.55;29.17;0.395
127.2;17.25;4.68;117.21;1397.17;1423.83;169.57;156.86;225.22;1336.88;13.58;29.16;0.235
125.6;9.75;5.86;117.37;1382.91;1424.92;166.78;148.65;228.78;1289.91;13.27;29.47;0.39
125.53;9.75;6.03;117.38;1394.07;1433.91;168.64;144.93;227.39;1266.51;13.21;29.53;0.4
125.77;9.59;5.1;117.4;1384;1417.79;180.73;169.11;229.4;1398.72;13.66;29.08;0.375
126.23;9.43;4.45;117.18;1404.61;1430.65;179.34;163.37;226.3;1412.52;13.87;28.86;0.265
125.43;9.75;5.84;117.44;1399.19;1424.45;168.18;149.11;230.95;1285.73;13.3;29.43;0.4
125.77;9.75;5.15;117.4;1382.14;1413.29;191.43;168.18;226.46;1367.88;13.56;29.17;0.335
125.49;9.75;5.94;117.4;1391.44;1426.93;163.53;147.56;228.01;1285.57;13.25;29.48;0.4
125.89;9.75;5.22;117.38;1385.86;1417.48;178.87;160.74;225.68;1360.28;13.44;29.28;0.4
125.44;9.75;5.75;117.4;1386.32;1419.03;173.76;150.66;226.92;1298.13;13.36;29.37;0.4
125.52;9.75;6.06;117.38;1396.71;1434.68;163.53;144.31;226.92;1277.67;13.22;29.51;0.395
125.85;9.59;5.13;117.4;1378.88;1420.73;182.59;167.25;227.08;1383.69;13.58;29.14;0.39
125.93;9.67;5.08;117.35;1381.52;1411.59;183.99;163.22;227.7;1388.49;13.59;29.14;0.4
125.97;9.75;5.16;117.43;1383.84;1419.18;182.13;165.54;226.3;1384.77;13.67;29.05;0.395
125.89;9.75;5.13;117.4;1380.9;1412.67;177.94;162.75;225.22;1379.66;13.59;29.14;0.4
125.99;9.75;5.08;117.41;1389.27;1419.8;179.34;165.39;224.91;1388.03;13.66;29.08;0.39
125.85;9.59;5.15;117.41;1380.9;1413.76;183.99;166.16;226.46;1384.31;13.59;29.12;0.395
125.76;9.67;5.35;117.4;1382.14;1412.98;169.57;158.41;227.54;1349.43;13.52;29.22;0.4
126.03;9.67;5.19;117.38;1387.72;1416.08;175.62;159.96;225.68;1364.93;13.59;29.14;0.39
125.48;9.83;5.84;117.4;1395.16;1434.37;165.85;147.72;225.99;1282.47;13.31;29.42;0.39
125.39;9.75;6.32;117.38;1386.94;1418.1;161.67;142.29;230.8;1256.43;13.19;29.54;0.4
125.47;9.75;6.08;117.43;1394.38;1424.14;174.69;143.53;225.84;1284.64;13.25;29.47;0.4
125.79;9.75;5.22;117.37;1386.32;1420.73;181.2;164.46;228.63;1345.87;13.5;29.22;0.375
125.6;9.59;5.16;117.37;1383.84;1419.18;189.57;166.78;227.23;1368.96;13.59;29.14;0.335
125.29;9.75;7.22;117.44;1384.62;1413.6;155.16;131.44;228.94;1256.59;13.18;29.56;0.4
125.96;9.59;5.32;117.38;1379.19;1409.88;177.48;156.4;225.99;1346.8;13.52;29.22;0.38
125.88;9.59;5.33;117.38;1388.65;1416.08;171.43;158.72;227.85;1349.74;13.52;29.22;0.39
125.95;9.75;5.13;117.34;1379.5;1409.88;179.34;165.23;225.68;1377.33;13.59;29.12;0.4
125.77;9.59;5.07;117.44;1380.9;1414.38;181.66;168.33;226.46;1398.88;13.67;29.06;0.39
125.95;9.75;5.13;117.37;1381.83;1416.39;185.38;165.54;226.15;1373.46;13.58;29.16;0.395
125.56;9.67;5.69;117.38;1384.93;1415.46;170.97;152.68;226.61;1289.14;13.31;29.42;0.4
125.66;9.67;5.27;117.43;1382.29;1419.18;176.08;160.58;227.08;1362.14;13.56;29.17;0.38
125.88;9.75;5.13;117.4;1378.11;1411.28;185.85;164.61;225.68;1391.75;13.66;29.08;0.395
125.75;9.59;5.19;117.4;1381.83;1415.46;179.8;166.16;228.32;1363.23;13.58;29.16;0.385
125.96;9.59;5.07;117.4;1384.31;1412.67;199.18;170.04;227.08;1410.5;13.7;29.03;0.315
126.03;9.75;5.07;117.41;1381.52;1411.59;189.1;171.9;227.54;1388.96;13.53;29.2;0.385
125.83;9.59;5.19;117.4;1380.59;1413.29;179.8;163.53;227.23;1378.11;13.52;29.22;0.395
125.33;9.75;6.4;117.4;1386.01;1421.2;162.13;141.05;227.23;1256.9;13.24;29.5;0.4
125.84;9.75;5.21;117.43;1377.49;1408.33;177.48;163.37;227.7;1363.23;13.55;29.19;0.395
125.79;9.59;5.1;117.41;1391.44;1419.8;182.13;164.46;225.99;1381.52;13.67;29.05;0.385
125.34;9.75;6.36;117.4;1385.86;1421.2;157.95;139.81;225.22;1255.81;13.18;29.56;0.4
125.79;9.59;5.19;117.41;1380.12;1412.36;176.08;165.08;229.4;1388.8;13.67;29.06;0.385
125.98;9.75;5.24;117.38;1387.25;1416.39;170.97;159.5;225.68;1356.41;13.44;29.3;0.4
125.55;9.75;5.15;117.38;1383.84;1414.69;189.1;174.69;230.33;1382.29;13.59;29.12;0.365
125.8;9.59;5.29;117.41;1388.03;1417.79;181.66;161.2;226.92;1343.08;13.59;29.14;0.32
125.86;9.75;5.13;117.43;1386.94;1416.08;183.06;162.75;226.46;1397.02;13.61;29.12;0.345
126;9.75;5.16;117.37;1387.72;1416.39;182.59;163.68;226.3;1369.58;13.56;29.16;0.4
126.03;9.67;5.02;117.34;1381.21;1410.66;196.39;168.18;225.68;1401.51;13.66;29.08;0.375
125.97;9.75;5.24;117.4;1379.19;1411.74;183.06;162.75;227.54;1364.31;13.56;29.17;0.395
125.81;9.75;5.19;117.4;1388.03;1417.32;178.41;164.3;229.56;1378.42;13.62;29.11;0.34
125.89;9.67;5.05;117.4;1379.81;1412.05;179.8;167.87;226.77;1396.86;13.66;29.06;0.395
125.84;9.59;5.12;117.4;1377.8;1412.98;194.99;166.63;226.46;1373.46;13.53;29.2;0.375
125.66;9.75;5.53;117.38;1381.83;1419.03;177.94;156.55;227.54;1307.89;13.35;29.39;0.4
125.91;9.59;5.22;117.38;1390.97;1418.1;180.73;160.74;224.91;1367.1;13.58;29.16;0.4
125.91;9.75;5.13;117.4;1386.01;1417.79;185.38;163.37;226.61;1383.84;13.58;29.16;0.395
125.32;9.75;6.4;117.4;1396.09;1430.65;164.46;140.28;227.23;1253.18;13.22;29.51;0.4
122.44;9.59;5.24;116.03;1373.46;1409.88;180.73;162.75;224.91;1304.02;13.24;29.5;0.29
125.79;9.75;5.04;117.38;1381.21;1411.28;181.2;166.32;227.39;1412.83;13.72;29;0.315
125.88;9.75;5.18;117.38;1381.52;1412.05;189.57;165.85;224.91;1385.24;13.53;29.2;0.395
125.71;9.75;5.18;117.4;1379.81;1414.07;183.06;167.56;227.54;1383.22;13.56;29.17;0.38
127.24;17.01;4.65;117.23;1395.47;1419.8;178.41;159.19;226.61;1372.37;13.66;29.06;0.245
125.86;9.59;5.16;117.41;1379.19;1412.98;180.73;165.23;226.77;1372.68;13.53;29.19;0.4
127.05;17.01;4.43;117.26;1396.71;1423.21;182.59;166.16;226.46;1390.66;13.76;28.95;0.23
125.95;9.59;5.04;117.4;1387.56;1416.39;186.31;168.64;226.92;1403.37;13.73;28.99;0.37
125.66;9.59;5.29;117.43;1384.62;1417.48;187.71;166.16;227.08;1349.43;13.45;29.28;0.315
125.38;9.75;6.87;117.43;1387.25;1417.48;165.39;136.09;228.78;1283.09;13.22;29.51;0.395
126;9.67;5.18;117.34;1387.72;1420.11;181.2;165.08;225.37;1374.54;13.66;29.08;0.395
126.02;9.67;5.1;117.44;1384.93;1415.31;181.2;167.56;227.23;1386.79;13.52;29.22;0.39
126;9.75;5.13;117.35;1382.14;1413.29;176.08;162.13;226.77;1384.93;13.56;29.16;0.395
125.42;9.75;6.87;117.4;1398.1;1432.98;160.27;137.49;228.63;1282.01;13.28;29.45;0.395
126.15;9.75;5.33;117.37;1378.42;1410.35;177.01;157.95;228.16;1341.53;13.5;29.23;0.35
125.46;9.75;6.34;117.4;1397.48;1432.05;168.64;140.12;228.16;1275.5;13.19;29.54;0.4
125.42;9.75;5.97;117.41;1395.47;1434.99;173.76;148.03;227.08;1279.84;13.25;29.48;0.39
126.06;9.75;5.07;117.37;1380.9;1417.32;190.96;167.71;224.91;1408.8;13.7;29.03;0.365
125.91;9.75;5.1;117.41;1379.19;1419.18;180.27;166.32;226.46;1404.46;13.64;29.08;0.285
125.96;9.59;5.18;117.38;1379.19;1413.76;183.06;161.98;227.39;1364.47;13.53;29.19;0.395
125.77;9.59;5.05;117.29;1379.19;1418.1;185.38;165.08;228.32;1386.17;13.61;29.11;0.35
125.7;9.75;5.66;117.38;1385.86;1422.13;172.36;150.97;226.46;1284.64;13.27;29.45;0.4
126;9.75;5.29;117.41;1380.59;1414.07;178.87;160.74;225.99;1356.87;13.44;29.3;0.4
125.91;9.67;5.27;117.37;1380.59;1409.57;176.08;159.34;225.53;1374.08;13.59;29.14;0.4
125.95;9.67;5.08;117.4;1381.21;1418.41;183.52;165.7;228.01;1400.58;13.66;29.08;0.315
123.49;9.75;6.82;116.08;1385.55;1413.29;152.37;132.84;226.77;1242.79;13.08;29.65;0.385
126.11;9.75;5.15;117.37;1388.03;1417.48;181.66;163.22;226.92;1360.9;13.58;29.16;0.365
125.67;9.59;5.29;117.38;1383.53;1420.73;184.92;163.53;226.61;1356.1;13.53;29.2;0.34
125.82;9.75;5.15;117.38;1384.62;1421.51;177.01;164.61;227.08;1379.04;13.66;29.08;0.34
127.18;17.01;4.59;117.21;1398.72;1425.85;184.92;160.12;225.06;1394.69;13.84;28.89;0.245
125.53;9.75;5.36;117.4;1382.29;1423.83;183.52;162.6;226.77;1345.56;13.55;29.19;0.25
126.07;9.59;5.13;117.37;1387.72;1416.08;179.34;163.84;227.23;1376.71;13.5;29.22;0.395
125.92;9.75;5.16;117.38;1379.81;1418.1;181.2;161.82;225.06;1366.33;13.49;29.25;0.38
125.64;9.75;5.29;117.41;1382.29;1415.31;175.15;163.53;228.63;1338.27;13.44;29.3;0.395
125.91;9.59;5.1;117.35;1379.19;1410.97;192.36;168.02;226.92;1396.55;13.59;29.14;0.38
125.64;9.59;5.13;117.43;1383.84;1417.48;181.2;163.37;226.46;1385.08;13.67;29.06;0.38
125.75;9.67;5.19;117.4;1386.63;1412.05;180.73;163.06;226.46;1366.33;13.56;29.16;0.39
125.61;9.75;5.46;117.46;1383.53;1418.72;176.08;159.96;226.61;1321.53;13.39;29.33;0.335
125.63;9.59;5.27;117.38;1383.22;1420.89;181.2;163.68;227.23;1356.72;13.5;29.23;0.365
125.87;9.59;5.12;117.35;1380.9;1419.49;180.27;161.51;224.6;1381.52;13.59;29.14;0.375
125.62;9.75;5.7;117.41;1384.62;1418.41;179.34;155.31;226.77;1285.57;13.28;29.45;0.39
125.88;9.75;5.13;117.37;1385.86;1412.98;186.78;162.91;225.53;1374.23;13.52;29.22;0.385
126;9.59;5.13;117.37;1375.78;1413.6;185.38;168.8;227.54;1387.1;13.66;29.08;0.39
125.98;9.67;5.13;117.38;1380.28;1417.01;180.27;166.47;225.22;1386.32;13.5;29.22;0.395
123.37;9.75;5.1;117.38;1387.72;1419.18;177.94;166.01;227.54;1389.42;13.59;29.14;0.325
125.85;9.75;5.12;117.43;1384.31;1415;189.1;169.26;227.23;1378.26;13.53;29.2;0.39
125.51;9.75;6.67;117.41;1388.03;1417.32;159.34;135.78;225.22;1258.14;13.22;29.51;0.4
126.03;9.59;5.18;117.44;1378.42;1409.26;182.13;166.32;224.6;1380.9;13.59;29.14;0.39
125.86;9.67;5.21;117.44;1381.52;1413.29;179.8;164.3;226.3;1356.87;13.55;29.17;0.385
125.86;9.59;5.08;117.38;1382.29;1411.28;181.2;163.53;226.15;1368.5;13.58;29.14;0.39
125.51;9.75;6.85;117.4;1396.86;1432.36;157.95;135.01;227.23;1304.33;13.38;29.34;0.395
125.38;9.75;6.31;117.43;1384.62;1422.9;156.55;141.05;226.92;1257.67;13.21;29.53;0.4
125.44;9.75;6.74;117.43;1389.58;1420.11;157.02;136.4;226.3;1266.51;13.24;29.48;0.395
125.34;9.75;7.07;117.41;1388.65;1423.52;157.02;131.91;224.6;1289.6;13.33;29.4;0.4
125.25;9.75;7.41;117.38;1382.29;1409.57;146.01;129.12;225.99;1257.05;13.16;29.57;0.395
125.57;9.75;6.06;117.43;1386.63;1422.13;173.76;148.18;226.77;1290.22;13.36;29.37;0.39
125.85;9.59;5.15;117.4;1384.31;1413.76;184.92;168.02;225.99;1390.35;13.59;29.12;0.4
125.76;9.75;5.15;117.41;1380.28;1415.77;190.03;165.7;226.46;1385.08;13.61;29.11;0.38
126;9.75;5.12;117.43;1379.19;1417.32;183.06;165.7;225.84;1388.65;13.59;29.14;0.4
125.78;9.75;5.27;117.4;1388.65;1421.2;177.48;163.22;230.95;1345.25;13.45;29.28;0.385
126.04;9.75;5.18;117.43;1390.97;1417.79;186.31;163.37;226.92;1373.77;13.58;29.16;0.39
126.05;9.75;5.18;117.41;1384.93;1415.31;184.92;165.85;225.68;1384.77;13.59;29.14;0.4
125.61;9.75;6.01;117.41;1400.43;1430.65;165.85;144.77;228.32;1276.27;13.25;29.48;0.395
125.98;9.75;5.1;117.4;1390.35;1419.49;185.38;166.78;225.84;1397.79;13.64;29.08;0.335
125.66;9.59;5.18;117.4;1384.31;1415.77;185.85;168.33;233.28;1367.26;13.5;29.23;0.385
126;9.59;5.1;117.41;1379.81;1414.07;188.17;165.54;224.91;1376.87;13.56;29.17;0.4
125.81;9.59;5.1;117.4;1385.86;1418.72;183.06;165.08;226.61;1399.81;13.62;29.11;0.235
125.56;9.75;5.91;117.4;1385.86;1426.93;165.39;149.11;228.01;1296.89;13.36;29.36;0.39
125.56;9.75;5.83;117.41;1387.56;1417.48;164.92;148.65;228.94;1283.25;13.28;29.45;0.4
125.96;9.59;5.1;117.37;1386.01;1419.8;177.48;165.7;227.39;1398.72;13.73;28.99;0.355
125.97;9.59;5.15;117.35;1379.19;1423.83;177.94;161.51;228.16;1374.39;13.58;29.14;0.395
125.94;9.59;5.05;117.38;1380.59;1413.29;186.31;166.78;226.3;1394.69;13.7;29.03;0.4
125.89;9.75;5.18;117.41;1378.88;1417.01;184.92;166.78;226.61;1391.75;13.55;29.17;0.395
125.9;9.75;5.13;117.43;1383.22;1415.31;186.31;167.87;227.85;1380.59;13.53;29.2;0.36
125.71;9.75;5.56;117.43;1385.86;1416.39;175.15;158.26;227.39;1309.91;13.36;29.36;0.39
125.86;9.75;5.18;117.4;1387.72;1416.39;183.99;162.91;225.99;1384;13.58;29.14;0.395
125.78;9.75;5.1;117.38;1378.57;1414.38;188.17;167.09;227.54;1392.21;13.69;29.03;0.4
125.94;9.75;5.1;117.38;1379.19;1418.1;177.48;163.53;226.46;1392.68;13.61;29.11;0.365
126.01;9.75;5.18;117.4;1381.21;1411.59;185.85;165.23;227.08;1375.94;13.58;29.16;0.4
126.26;9.43;4.48;117.2;1399.5;1422.44;175.15;161.2;226.15;1406.47;13.73;28.99;0.275
125.97;9.75;5.12;117.41;1381.52;1412.67;188.17;166.94;226.46;1371.75;13.56;29.16;0.375
125.98;9.59;5.05;117.38;1388.96;1416.08;191.89;167.25;224.91;1394.23;13.64;29.08;0.39
125.9;9.59;5.27;117.38;1379.5;1408.64;176.08;160.58;227.54;1373.92;13.59;29.14;0.4
126.08;9.75;5.07;117.37;1380.9;1410.66;177.48;165.39;225.68;1384.31;13.58;29.16;0.385
125.65;9.59;5.05;117.4;1384.62;1416.08;179.8;167.71;227.39;1389.27;13.73;29;0.345
125.83;9.59;5.12;117.43;1381.52;1411.28;187.24;168.49;226.3;1400.74;13.61;29.11;0.305
125.56;9.75;6.51;117.43;1386.94;1419.49;157.02;138.42;225.68;1264.49;13.13;29.59;0.395
125.9;9.59;5.12;117.37;1380.9;1411.28;177.94;161.36;225.06;1367.88;13.49;29.25;0.395
125.33;9.75;5.91;117.4;1386.63;1417.79;174.69;148.18;227.39;1295.96;13.28;29.43;0.395
125.97;9.75;5.16;117.38;1389.27;1416.39;181.2;166.47;224.44;1376.56;13.59;29.14;0.4
125.75;9.59;5.41;117.4;1383.53;1414.07;189.1;162.75;227.85;1340.75;13.45;29.26;0.39
125.95;9.75;5.21;117.38;1380.12;1408.64;181.2;164.15;226.15;1342.92;13.42;29.31;0.365
125.76;9.59;5.24;117.38;1380.59;1418.41;182.59;164.3;226.46;1356.1;13.52;29.2;0.38
125.66;9.59;5.18;117.38;1382.14;1415.77;185.38;161.05;225.37;1359.35;13.52;29.22;0.385
125.35;9.75;5.86;117.38;1396.86;1429.26;179.34;150.82;226.61;1292.39;13.27;29.45;0.39
125.47;9.75;5.98;117.44;1396.4;1428.95;168.18;145.7;225.99;1277.67;13.22;29.5;0.4
125.69;9.59;5.05;117.44;1378.57;1412.98;195.92;172.67;226.77;1384.15;13.67;29.06;0.35
125.52;9.75;6.56;117.41;1396.4;1427.24;163.53;139.81;226.15;1294.56;13.3;29.43;0.4
125.75;9.75;5.13;117.35;1380.59;1415.77;185.38;168.8;225.22;1379.81;13.59;29.12;0.395
127.21;17.25;4.63;117.2;1397.48;1423.21;185.85;160.74;225.22;1358.11;13.62;29.11;0.205
125.7;9.75;5.19;117.4;1377.8;1415.46;178.87;165.23;226.61;1380.12;13.61;29.12;0.385
125.99;9.75;5.27;117.32;1387.25;1416.7;173.76;157.33;225.99;1340.44;13.49;29.25;0.39
125.64;9.75;5.46;117.44;1384.62;1418.1;172.36;159.5;227.7;1354.08;13.47;29.26;0.37
125.86;9.75;5.15;117.38;1382.29;1413.76;187.71;164.77;227.7;1380.9;13.56;29.16;0.395
125.91;9.75;5.08;117.34;1380.59;1421.82;184.45;164.3;225.53;1390.97;13.64;29.09;0.39
125.52;9.59;5.33;117.38;1384;1423.83;187.24;160.58;226.92;1353.93;13.58;29.16;0.36
125.77;9.59;5.61;117.4;1381.21;1417.01;175.15;154.69;227.23;1295.18;13.31;29.4;0.4
125.97;9.75;5.16;117.4;1386.63;1418.72;189.57;167.4;226.92;1375.78;13.53;29.2;0.4
125.68;9.75;5.55;117.4;1385.24;1425.85;178.87;157.64;228.32;1303.71;13.38;29.36;0.395
127.27;17.25;4.63;117.29;1397.17;1420.11;179.8;158.57;224.91;1365.4;13.72;29.02;0.2
125.44;9.75;6.32;117.4;1394.38;1430.34;153.76;139.04;226.61;1262.32;13.14;29.59;0.4
126.1;9.75;5.1;117.38;1380.59;1412.36;182.13;164.61;224.75;1381.21;13.59;29.14;0.4
125.94;9.75;5.05;117.34;1381.21;1410.66;187.24;168.18;226.15;1398.57;13.66;29.06;0.4
125.73;9.67;5.33;117.41;1382.29;1417.32;175.62;163.68;227.08;1352.53;13.53;29.2;0.39
125.82;9.75;5.33;117.38;1378.42;1411.28;183.52;159.19;226.77;1339.05;13.45;29.26;0.39
125.69;9.59;5.19;117.43;1381.21;1414.07;180.27;166.16;226.92;1363.07;13.64;29.08;0.375
125.22;9.75;6.62;117.38;1396.09;1430.96;151.9;135.94;226.77;1269.45;13.25;29.47;0.4
125.95;9.59;5.18;117.38;1380.12;1410.66;176.55;161.2;226.77;1366.79;13.58;29.16;0.395
125.7;9.75;5.16;117.38;1388.03;1419.18;183.99;166.63;228.63;1384.93;13.64;29.09;0.395
125.83;9.59;5.07;117.37;1378.88;1411.59;178.41;165.7;226.77;1393.45;13.66;29.06;0.38
125.98;9.75;5.02;117.37;1380.12;1411.28;189.57;169.26;228.32;1375.78;13.53;29.19;0.355
125.52;9.59;5.75;117.35;1383.53;1410.97;180.73;150.04;228.47;1286.35;13.33;29.4;0.39
125.95;9.75;5.32;117.37;1389.58;1415;183.99;160.43;225.37;1340.13;13.5;29.23;0.38
125.95;9.75;5.15;117.38;1391.28;1418.41;171.9;161.2;225.84;1383.84;13.62;29.11;0.385
125.99;9.75;5.16;117.38;1379.81;1419.49;172.83;158.1;225.84;1379.04;13.59;29.12;0.395
126.07;9.59;5.15;117.38;1380.9;1411.74;180.27;165.85;226.46;1362.76;13.52;29.2;0.39
125.25;9.75;7.21;117.4;1386.94;1422.13;157.02;133.77;229.25;1288.98;13.38;29.36;0.4
125.65;9.59;5.64;117.43;1387.56;1420.73;175.15;153.45;228.63;1295.03;13.33;29.4;0.37
125.56;9.67;5.41;117.38;1382.29;1417.79;170.97;157.17;225.99;1336.72;13.45;29.28;0.33
125.62;9.75;5.92;117.43;1389.27;1420.42;180.27;151.44;230.33;1309.44;13.36;29.37;0.38
125.32;9.75;7.08;117.44;1384.93;1415.46;163.53;133.61;226.3;1253.02;13.21;29.53;0.4
127.14;17.25;4.53;117.2;1396.4;1422.9;191.89;161.67;225.84;1381.05;13.75;28.97;0.24
125.62;9.59;5.98;117.4;1392.37;1424.61;174.22;149.89;228.16;1306.96;13.33;29.39;0.4
125.93;9.75;5.13;117.38;1388.03;1417.32;179.34;162.91;227.39;1377.8;13.53;29.2;0.395
